300
  0   0  7.08802938461303710938e-01
  0   1 -2.58986473083496093750e+00
  0   2  4.24956083297729492188e+00
  0   3 -2.18408763408660888672e+00
  0   4 -3.76963891088962554932e+00
  0   5 -7.58571922779083251953e-01
  0   6 -1.90799504518508911133e+00
  0   7  1.18444561958312988281e-01
  0   8  5.32000064849853515625e-01
  0   9 -4.82582226395606994629e+00
  0  10  2.05862164497375488281e+00
  0  11 -4.48307763785123825073e+00
  0  12 -1.05744540691375732422e+00
  0  13  2.61755049228668212891e+00
  0  14 -2.72561386227607727051e+00
  0  15 -4.34995435178279876709e+00
  0  16  2.83415317535400390625e+00
  0  17 -3.59305813908576965332e+00
  0  18 -3.91019418835639953613e+00
  0  19 -8.38683247566223144531e-01
  0  20  1.29102885723114013672e+00
  0  21 -4.19887699186801910400e+00
  0  22  1.87960743904113769531e+00
  0  23 -3.57738777995109558105e+00
  0  24 -3.04498583078384399414e+00
  0  25  4.38982605934143066406e+00
  0  26 -4.48773026466369628906e+00
  0  27  4.82320010662078857422e+00
  0  28  3.03804337978363037109e+00
  0  29  4.56323087215423583984e+00
  0  30  3.91697704792022705078e+00
  0  31  4.18429732322692871094e+00
  0  32  4.05258178710937500000e+00
  0  33 -3.82000677287578582764e+00
  0  34 -2.24747210741043090820e+00
  0  35 -3.37260112166404724121e+00
  0  36  1.87139213085174560547e+00
  0  37  2.10050523281097412109e+00
  0  38 -2.72461801767349243164e+00
  0  39 -1.27599239349365234375e-01
  0  40  4.49895560741424560547e+00
  0  41  2.60518789291381835938e+00
  0  42 -3.40995967388153076172e+00
  0  43  3.78762185573577880859e+00
  0  44  1.18341445922851562500e+00
  0  45  4.50230538845062255859e+00
  0  46 -4.02372479438781738281e-01
  0  47 -1.70729398727416992188e+00
  0  48 -2.21810400485992431641e+00
  0  49 -3.58456373214721679688e+00
  0  50  2.34265804290771484375e+00
  0  51 -4.64631788432598114014e+00
  0  52  6.48479461669921875000e-01
  0  53 -1.61003172397613525391e-01
  0  54  1.13970756530761718750e+00
  0  55 -2.64828473329544067383e+00
  0  56 -1.54678523540496826172e+00
  0  57  3.49089860916137695312e+00
  0  58  2.46524989604949951172e+00
  0  59 -1.98010206222534179688e-01
  0  60 -4.09737333655357360840e+00
  0  61 -1.57756775617599487305e+00
  0  62 -2.01835095882415771484e+00
  0  63  6.46384954452514648438e-01
  0  64  2.15876460075378417969e+00
  0  65 -4.72414817661046981812e+00
  0  66  2.68954038619995117188e+00
  0  67 -1.13046169281005859375e-01
  0  68  1.58001124858856201172e+00
  0  69 -4.52949028462171554565e+00
